# Data for ascii data initial temperature
# Only next line is parsed in format: [nx] because of keyword "POINTS:"
# POINTS: 4201
# Columns: depth (m), temperature (K)
depth temperature
0.0	440.0
77.1	441.1351504
177.1	442.6062655
277.1	444.0760318
377.1	445.5444492
477.1	447.0115177
577.1	448.4772372
677.1	449.9416075
777.1	451.4046286
877.1	452.8663003
977.1	454.3266225
1077.1	455.7855952
1177.1	457.2432182
1277.1	458.6994914
1377.1	460.1544147
1477.1	461.607988
1577.1	463.0602112
1677.1	464.5110841
1777.1	465.9606068
1877.1	467.4087791
1977.1	468.8556008
2077.1	470.3010719
2177.1	471.7451922
2277.1	473.1879617
2377.1	474.6293803
2477.1	476.0694477
2577.1	477.5081641
2677.1	478.9455291
2777.1	480.3815428
2877.1	481.816205
2977.1	483.2495156
3077.1	484.6814745
3177.1	486.1120817
3277.1	487.5413369
3377.1	488.9692401
3477.1	490.3957912
3577.1	491.82099
3677.1	493.2448365
3777.1	494.6673306
3877.1	496.0884722
3977.1	497.5082611
4077.1	498.9266972
4177.1	500.3437805
4277.1	501.7595108
4377.1	503.173888
4477.1	504.5869121
4577.1	505.9985829
4677.1	507.4089002
4777.1	508.8178641
4877.1	510.2254744
4977.1	511.6317309
5077.1	513.0366337
5177.1	514.4401825
5277.1	515.8423772
5377.1	517.2432179
5477.1	518.6427043
5577.1	520.0408363
5677.1	521.4376139
5777.1	522.8330369
5877.1	524.2271053
5977.1	525.6198188
6077.1	527.0111775
6177.1	528.4011812
6277.1	529.7898298
6377.1	531.1771232
6477.1	532.5630612
6577.1	533.9476439
6677.1	535.330871
6777.1	536.7127425
6877.1	538.0932583
6977.1	539.4724182
7077.1	540.8502222
7177.1	542.2266701
7277.1	543.6017618
7377.1	544.9754973
7477.1	546.3478764
7577.1	547.718899
7677.1	549.088565
7777.1	550.4568743
7877.1	551.8238268
7977.1	553.1894224
8077.1	554.5536609
8177.1	555.9165424
8277.1	557.2780666
8377.1	558.6382334
8477.1	559.9970429
8577.1	561.3544947
8677.1	562.7105889
8777.1	564.0653253
8877.1	565.4187039
8977.1	566.7707244
9077.1	568.1213869
9177.1	569.4706912
9277.1	570.8186371
9377.1	572.1652247
9477.1	573.5104537
9577.1	574.8543241
9677.1	576.1968358
9777.1	577.5379886
9877.1	578.8777825
9977.1	580.2162173
10077.1	581.553293
10177.1	582.8890093
10277.1	584.2233664
10377.1	585.5563639
10477.1	586.8880018
10577.1	588.21828
10677.1	589.5471984
10777.1	590.8747569
10877.1	592.2009554
10977.1	593.5257938
11077.1	594.8492719
11177.1	596.1713896
11277.1	597.4921469
11377.1	598.8115437
11477.1	600.1295798
11577.1	601.4462551
11677.1	602.7615695
11777.1	604.0755229
11877.1	605.3881152
11977.1	606.6993464
12077.1	608.0092162
12177.1	609.3177245
12277.1	610.6248714
12377.1	611.9306566
12477.1	613.2350801
12577.1	614.5381417
12677.1	615.8398414
12777.1	617.140179
12877.1	618.4391544
12977.1	619.7367675
13077.1	621.0330182
13177.1	622.3279065
13277.1	623.6214321
13377.1	624.913595
13477.1	626.2043951
13577.1	627.4938323
13677.1	628.7819064
13777.1	630.0686174
13877.1	631.3539651
13977.1	632.6379494
14077.1	633.9205703
14177.1	635.2018276
14277.1	636.4817212
14377.1	637.760251
14477.1	639.037417
14577.1	640.3132189
14677.1	641.5876566
14777.1	642.8607302
14877.1	644.1324394
14977.1	645.4027842
15077.1	646.6717644
15177.1	647.93938
15277.1	649.2056307
15377.1	650.4705167
15477.1	651.7340376
15577.1	652.9961934
15677.1	654.256984
15777.1	655.5164094
15877.1	656.7744692
15977.1	658.0311636
16077.1	659.2864924
16177.1	660.5404553
16277.1	661.7930525
16377.1	663.0442837
16477.1	664.2941488
16577.1	665.5426477
16677.1	666.7897803
16777.1	668.0355466
16877.1	669.2799463
16977.1	670.5229794
17077.1	671.7646458
17177.1	673.0049454
17277.1	674.2438781
17377.1	675.4814437
17477.1	676.7176421
17577.1	677.9524733
17677.1	679.1859371
17777.1	680.4180334
17877.1	681.6487621
17977.1	682.8781231
18077.1	684.1061164
18177.1	685.3327417
18277.1	686.557999
18377.1	687.7818881
18477.1	689.004409
18577.1	690.2255616
18677.1	691.4453456
18777.1	692.6637612
18877.1	693.880808
18977.1	695.0964861
19077.1	696.3107952
19177.1	697.5237354
19277.1	698.7353064
19377.1	699.9455082
19477.1	701.1543407
19577.1	702.3618038
19677.1	703.5678973
19777.1	704.7726211
19877.1	705.9759752
19977.1	707.1779594
20077.1	708.3785736
20177.1	709.5778177
20277.1	710.7756916
20377.1	711.9721952
20477.1	713.1673283
20577.1	714.361091
20677.1	715.553483
20777.1	716.7445042
20877.1	717.9341546
20977.1	719.122434
21077.1	720.3093423
21177.1	721.4948795
21277.1	722.6790453
21377.1	723.8618398
21477.1	725.0432627
21577.1	726.223314
21677.1	727.4019936
21777.1	728.5793013
21877.1	729.7552371
21977.1	730.9298008
22077.1	732.1029923
22177.1	733.2748116
22277.1	734.4452584
22377.1	735.6143328
22477.1	736.7820346
22577.1	737.9483636
